customer_id,customer_type,tenure_type,meter_type,region,timestamp,email_body_text,sentiment,emotion_intensity,issue_category,escalation_level,resolution_time,manual_annotation
CUST7671,Domestic,Long-term,Standard,England,2023-03-31 21:18:09,How to schedule a meter reading appointment?,,0.74,Safety,2,42.7,
CUST8704,Domestic,Long-term,Standard,England,2024-06-24 18:49:27,Incorrect meter reading charged for ok multiple months.,Negative,0.14,Meter,0,100.0,Incorrect
CUST8610,Domestic,New,Standard,Wales,2023-12-25 06:02:09,"Gas boiler pressure dropping frequently,! technician needed.",Negative,0.5,Tariff,3,39.1,Pending
CUST1506,Domestic,New,Standard,Wales,2024-09-30 04:31:04,Looking for details about hi energy efficiency programs.,Neutral,0.35,Technical Fault,1,7.9,Pending
CUST4227,Commercial,Long-term,Standard,Wales,2024-04-23 06:27:45,"Electricity consumption pls spike urgent unexplained, review needed.",Negative,0.18,Customer Service,3,32.5,Pending
CUST5281,Commercial,New,Smart,Wales,2024-08-11 10:17:33,"Curious about, time-of-use energy Plans for Electric vehicles.",Neutral,0.85,Tariff,1,6.5,Pending
CUST4008,Domestic,Long-term,Standard,Wales,2023-08-05 06:55:31,"Customer service line busy for hours, no response.",Negative,0.31,Billing,3,46.7,Pending
CUST8998,Commercial,Long-term,Standard,England,2024-03-22 01:40:16,Looking for on guidance moving energy service to another address.,Neutral,0.21,Tariff,0,90.7,Pending
CUST9412,Commercial,Long-term,Smart,Scotland,2025-09-27 04:43:38,Billing ERRORS recurring despite corrections last month.,Negative,0.13,Tariff,1,40.7,Pending
CUST7566,Commercial,Long-term,Standard,Scotland,2025-12-23 10:58:02,Billing errors recurring despite corrections last month.,Negative,0.01,Tariff,2,13.9,Investigating
CUST7727,Domestic,New,Smart,Wales,2024-05-03 17:48:18,"Payment, history Not visible in online account.",Negative,0.89,Tariff,1,27.5,Pending
CUST7746,Domestic,New,Smart,England,2023-03-15 19:55:18,"Invoices contain unexplained FEES, breakdown. requesting",,0.55,Meter,1,15.0,Pending
CUST3433,Domestic,Long-term,Smart,England,2023-10-15 10:21:15,Billing period missing IMPORTANT charges.,,0.21,Safety,0,35.7,Pending
CUST2727,Domestic,Long-term,Standard,England,2025-06-28 21:30:20,"Billing charges are unclear, I NEED An explanation.!",Negative,0.82,Billing,0,48.3,Investigating
CUST6672,Commercial,New,Smart,Wales,2023-11-10 14:50:07,"Incorrect tariff applied, needs urgent adjustment.",Negative,0.27,Tariff,0,15.3,Pending
CUST7027,Domestic,New,Standard,Scotland,2025-12-01 05:05:07,payment... Website gateway failing during submission.,Negative,0.73,Tariff,1,20.3,Resolved
CUST3993,Domestic,Long-term,Standard,England,2025-06-24 00:02:41,Payment history NOT visible in online account.,,0.21,Safety,0,59.1,Resolved
CUST4369,Commercial,Long-term,Standard,Scotland,2024-07-04 17:41:09,"Detected a Gas smell in the Kitchen, need urgent. help!",Negative,0.23,Billing,0,120.0,Investigating
CUST3593,Domestic,Long-term,Smart,Scotland,2025-09-02 11:08:00,Still NO UPDATE on URGENT MY outage report from yesterday.,Negative,0.76,Billing,0,42.9,Pending
CUST7766,Domestic,Long-term,Smart,Scotland,2024-05-09 06:00:08,"Had to call MULTIPLE times for the same Issue, frustrating.",Negative,0.54,Billing,0,37.5,Pending
CUST1199,Commercial,New,Standard,Wales,2024-12-24 19:40:30,Unexpected fees applied after switching plan.,Negative,0.65,Customer Service,0,8.3,Resolved
CUST5971,Domestic,Long-term,Standard,Wales,2023-08-31 05:32:07,"Gas flame keeps extinguishing, unsafe to use stove.",Negative,0.31,Technical Fault,0,122.2,Resolved
CUST3747,Commercial,New,Standard,Wales,2023-05-03 07:08:57,"Overcharged For urgent previous month's usage, requesting refund.",Negative,0.47,Tariff,2,24.3,Pending
CUST3267,Domestic,Long-term,Standard,England,2023-11-24 12:57:24,"Gas boiler not working properly, it's freezing cold.",Negative,0.22,Tariff,0,49.9,Pending
CUST3978,Domestic,New,Standard,England,2024-01-01 17:40:07,Curious about energy-saving thanks incentives offered by the provider.,Neutral,0.1,Safety,0,85.0,Pending
CUST5578,Commercial,Long-term,Smart,Scotland,2024-06-11 23:03:33,"Gas boiler pressure Dropping frequently, technician needed.",Negative,0.53,Customer Service,0,63.6,Resolved
CUST4064,Commercial,New,Standard,Scotland,2024-09-20 03:47:55,Billing estimate much higher than! actual usage.,,0.25,Technical Fault,2,5.8,Resolved
CUST9110,Domestic,New,Smart,Scotland,2023-09-28 16:12:22,"App login reset required inconvenient. frequently,",Negative,0.69,Meter,0,73.0,Investigating
CUST8002,Commercial,Long-term,Standard,Wales,2025-07-30 12:27:06,"Smart meter firmware update Failed, unable to read Data.",Negative,0.37,Outage,0,88.2,Pending
CUST8090,Domestic,Long-term,Standard,Wales,2024-04-21 18:04:29,"Gas boiler Not working properly, it's FREEZING cold.",Negative,0.91,Outage,0,115.6,Pending
CUST6911,Domestic,Long-term,Smart,Scotland,2024-08-27 01:48:14,"App login reset required frequently, inconvenient.",Negative,0.58,Technical Fault,0,9.3,Resolved
CUST4333,Domestic,Long-term,Standard,Scotland,2023-04-23 02:35:18,"to check current Tariff rates in! my asap AREA?,",Neutral,1.0,Technical Fault,0,78.8,Resolved
CUST8855,Domestic,Long-term,Smart,England,2023-10-08 01:34:15,App notifications about outages are delayed OR missing.,Negative,0.85,Billing,2,11.3,Investigating
CUST3087,Commercial,Long-term,Standard,Scotland,2024-01-10 07:14:00,How to set up notifications FOR Planned maintenance?,Neutral,0.03,Safety,0,251.1,Resolved
CUST9842,Domestic,Long-term,Smart,Scotland,2024-07-16 23:42:43,can't register new meter on ok the online portal.,Negative,0.03,Outage,0,137.8,Investigating
CUST5946,Domestic,New,Standard,Scotland,2025-11-05 10:29:59,HAD to reset smart meter multiple times due to syncing issues.,,0.36,Customer Service,0,57.5,Resolved
CUST2537,Domestic,Long-term,Standard,Scotland,2024-08-14 05:44:48,"Customer service transferred Me multiple times, unresolved.",Negative,0.57,Tariff,0,5.0,Pending
CUST3053,Commercial,Long-term,Smart,Scotland,2025-04-18 15:37:31,"Gas METER! seems Tampered or faulty, readings inconsistent.",,0.14,Meter,0,21.9,Incorrect
CUST7439,Commercial,Long-term,Smart,Scotland,2023-09-27 16:33:18,How to request a Technician visit for A non-urgent meter issue?,Neutral,0.96,Safety,3,8.0,Investigating
CUST6191,Commercial,New,Smart,Scotland,2024-12-31 02:28:40,Gas supply unexpectedly interrupted overnight.,Negative,0.81,Outage,0,43.8,Pending
CUST5978,Domestic,New,Standard,Scotland,2024-04-03 17:23:29,"Heating system Fails INTERMITTENTLY, very uncomfortable..",Negative,0.6,Customer Service,0,37.6,Resolved
CUST6649,Domestic,New,Standard,England,2024-11-26 21:20:46,Automatic meter readings SHOW wrong consumption.,,0.75,Outage,0,85.6,Resolved
CUST5989,Commercial,New,Smart,England,2024-09-15 14:03:19,Energy efficiency report shows wrong data for my property.,Negative,0.88,Safety,0,43.5,Pending
CUST6442,Domestic,Long-term,Standard,Wales,2025-01-24 05:33:44,Network issues causing repeated Meter read failures.,Negative,0.26,Tariff,0,8.4,Resolved
CUST1415,Domestic,New,Smart,Wales,2026-02-23 02:36:09,Incorrect meter reading charged hi for multiple multiple months.,,0.64,Meter,0,75.2,Resolved
CUST4589,Domestic,New,Smart,Wales,2024-05-02 12:44:12,"Smart meter data delayed, affecting billing. accuracy.",Negative,0.54,Outage,1,130.3,Investigating
CUST5712,Commercial,New,Standard,Wales,2025-09-13 03:32:22,"Customer service LINE busy... for for hours, no response.",Negative,0.67,Technical Fault,3,23.9,Investigating
CUST8242,Domestic,Long-term,Smart,England,2023-05-14 03:17:04,"Looking for instructions to update personal preferences in the, app.",Neutral,0.28,Tariff,0,28.0,Pending
CUST7662,Domestic,New,Standard,Scotland,2024-10-01 20:40:41,"Smart meter firmware update Failed, unable to read DATA.",Negative,0.41,Safety,2,113.6,Investigating
CUST2734,Commercial,Long-term,Smart,Wales,2023-07-21 19:37:14,Power restored but! asap appliances still tripping circuits.,Negative,0.59,Meter,0,74.5,Investigating
CUST6453,Commercial,Long-term,Smart,England,2025-02-21 03:04:44,Website payment. gateway failing during submission.,Negative,0.38,Outage,0,7.5,Investigating
CUST4008,Commercial,New,Smart,Wales,2024-03-27 19:03:38,Unexplained spike in electricity overnight. usage,Negative,0.24,Customer Service,0,43.4,Investigating
CUST8901,Commercial,Long-term,Smart,Wales,2025-09-24 11:13:54,LOOKING for advice on choosing the best energy plan.,Neutral,0.65,Billing,1,15.2,Resolved
CUST7949,Domestic,New,Standard,England,2023-03-26 12:40:07,"Had to call multiple times for the same issue, frustrating.",Negative,0.16,Outage,0,9.3,Resolved
CUST7863,Commercial,New,Smart,Wales,2023-09-04 23:09:49,Power restored but appliances asap still tripping circuits.,,0.62,Billing,1,102.5,Resolved
CUST7494,Domestic,New,Smart,Wales,2025-09-29 18:22:51,Curious about THE role of THE Regulator in energy billing.,Neutral,0.18,Tariff,0,48.8,Pending
CUST7632,Commercial,New,Standard,England,2024-04-02 12:34:57,Billing estimate much Higher than actual usage.,Negative,0.77,Technical Fault,0,10.7,Investigating
CUST8277,Domestic,Long-term,Smart,Wales,2024-12-07 21:14:50,Curious about new Technology integrations for meters.,Neutral,0.72,Billing,0,61.9,Resolved
CUST4411,Commercial,New,Standard,Scotland,2023-03-10 19:14:52,Billing errors recurring despite corrections last month.,Negative,0.12,Meter,0,35.3,Investigating
CUST7116,Domestic,New,Standard,England,2026-01-15 07:15:52,"Electric car charger NOT ok functioning, appears... faulty.",Negative,0.27,Meter,0,50.7,Investigating
CUST1936,Commercial,Long-term,Smart,Scotland,2023-08-10 20:09:08,Gas. Supply unexpectedly interrupted overnight.,Negative,0.62,Customer Service,0,82.7,Investigating
CUST5607,Domestic,Long-term,Smart,Wales,2025-11-21 05:05:06,How to interpret notifications about scheduled maintenance?,Neutral,0.23,Outage,1,21.3,Pending
CUST6381,Commercial,Long-term,Standard,England,2023-09-29 07:25:21,Looking for instructions to register on the customer portal.,,0.96,Billing,0,64.5,Incorrect
CUST7136,Domestic,New,Standard,England,2023-12-08 14:12:31,"Unable to change payment method online, system! error.",Negative,0.37,Technical Fault,1,8.8,Pending
CUST3014,Commercial,New,Smart,Wales,2025-07-23 14:24:49,Want. to Know about peak and off-peak electricity hours.,,0.36,Tariff,0,2.7,Resolved
CUST3611,Commercial,New,Standard,Scotland,2023-04-01 21:33:50,Want to understand how billing cycles are calculated.,Neutral,0.71,Customer Service,0,17.4,Investigating
CUST5241,Domestic,Long-term,Standard,Wales,2025-02-04 13:37:13,"Planned outage communicated incorrectly, CAUSED inconvenience.",Negative,0.53,Meter,1,16.9,Pending
CUST9074,Commercial,Long-term,Smart,England,2024-01-01 00:25:13,"Gas boiler pressure DROPPING frequently, technician needed.",Negative,0.28,Billing,0,31.4,Investigating
CUST3245,Commercial,New,Smart,Wales,2023-07-21 13:21:04,"App Showing wrong consumption data, need CORRECTION.",Neutral,0.55,Billing,0,16.2,Pending
CUST9019,Commercial,Long-term,Smart,Wales,2023-10-29 07:03:33,Looking for instructions to update personal preferences in the APP.,Neutral,0.33,Meter,0,49.5,Pending
CUST6083,Commercial,Long-term,Standard,Wales,2024-07-08 14:01:01,Electricity meter replaced But readings still incorrect.,Negative,0.52,Customer Service,0,29.4,Pending
CUST9195,Commercial,New,Standard,Scotland,2026-01-29 20:11:26,"Customer service line busy for hours,! no response.",Negative,0.48,Meter,0,25.7,Investigating
CUST5417,Domestic,New,Standard,Scotland,2025-12-07 15:52:31,Outage repair URGENT completed but service still unstable.,Negative,0.69,Technical Fault,0,72.7,Pending
CUST8111,Domestic,New,Standard,Scotland,2023-07-19 22:23:13,"Heating system. fails intermittently, very uncomfortable. ok",Negative,0.41,Technical Fault,0,11.1,Resolved
CUST3997,Domestic,New,Standard,England,2025-04-15 01:48:02,"Heating system emits strange noises, technician needed.!",Negative,0.7,Meter,3,52.3,Pending
CUST6406,Domestic,New,Smart,Wales,2024-11-12 22:11:02,Looking for instructions to dispute a billing query.,,0.3,Meter,0,5.2,Resolved
CUST4037,Domestic,New,Smart,Wales,2024-12-29 17:20:00,Customer service was polite! and very helpful with my enquiry.,,0.22,Billing,0,9.6,Pending
CUST2302,Commercial,New,Standard,England,2023-08-15 17:56:24,Energy Usage estimate differs Drastically from actual.,,0.99,Technical Fault,0,57.8,Pending
CUST8465,Commercial,Long-term,Smart,England,2024-09-03 01:25:07,Billing period missing important charges.,Negative,0.56,Customer Service,1,14.2,Pending
CUST5993,Domestic,New,Smart,England,2023-05-15 18:47:31,Very satisfied with the clear explanation of my billing statement.,Positive,0.0,Customer Service,0,57.8,Resolved
CUST1367,Domestic,Long-term,Standard,Wales,2024-11-03 12:17:36,"Power went out yesterday evening, when will it BE fixed?",Negative,0.75,Customer Service,2,23.8,Pending
CUST2656,Commercial,Long-term,Standard,Scotland,2025-12-27 09:18:43,Looking for guidance on using THE! outage map map Online.,Neutral,0.05,Customer Service,0,160.9,Resolved
CUST6408,Domestic,Long-term,Smart,Wales,2023-09-13 09:33:50,"Meter installation delayed, LIVING without proper service.",Negative,0.17,Billing,0,87.7,Pending
CUST4368,Commercial,Long-term,Smart,Scotland,2023-11-24 05:22:46,"Tariff OPTIONS confusing, need Advice on cheapest plan.",Neutral,0.43,Tariff,0,165.4,Investigating
CUST5456,Domestic,New,Standard,England,2025-08-12 17:52:06,"Repeated notifications About planned but maintenance, NO action taken.",Negative,0.01,Technical Fault,2,139.2,Pending
CUST8310,Domestic,New,Smart,Wales,2025-09-28 09:53:37,"Really unhappy with Service, been waiting ok ages for support.",Negative,0.45,Tariff,3,44.7,Investigating
CUST5617,Domestic,Long-term,Standard,Scotland,2023-07-23 22:05:01,Billing Period missing important charges.,,0.3,Safety,0,2.2,
CUST6333,Domestic,Long-term,Smart,Scotland,2025-10-24 04:19:14,"Smart home integration with pls meter not working.,",Negative,0.62,Safety,0,56.1,Investigating
CUST5269,Domestic,Long-term,Standard,Wales,2024-12-04 03:57:30,Fluctuating electricity supply causing appliances to fail.,Negative,0.2,Tariff,0,120.0,Resolved
CUST9215,Domestic,New,Standard,Scotland,2023-09-30 15:18:08,"Gas meter Seems tampered Or faulty, readings inconsistent.",Negative,0.81,Billing,1,105.3,Pending
CUST5776,Commercial,New,Smart,Scotland,2025-09-24 14:37:57,"Unable to change payment method online, SYSTEM error.",Negative,0.16,Billing,0,23.2,Pending
CUST1589,Domestic,Long-term,Standard,Scotland,2025-04-16 07:27:45,Looking for advice on reducing peak-time energy usage.,Neutral,0.15,Safety,0,50.3,Pending
CUST6018,Domestic,Long-term,Standard,England,2024-09-08 07:31:27,Looking for Advice on REDUCING peak-time Energy usage.,Neutral,0.75,Billing,0,2.9,Pending
CUST3360,Commercial,New,Smart,Scotland,2023-09-13 01:23:52,High electricity! demand not acknowledged in thanks billing.,Negative,0.45,Billing,0,28.8,Incorrect
CUST7353,Commercial,Long-term,Standard,Wales,2025-12-27 13:21:10,"Gas meter installation pending, affecting supply.",Negative,0.47,Meter,0,44.3,Resolved
CUST5651,Domestic,Long-term,Smart,Wales,2025-08-06 04:43:21,"Account SHOWS old address, bills sent To wrong! location.",Negative,0.21,Safety,0,52.6,Pending
CUST9914,Commercial,Long-term,Standard,Wales,2024-12-22 13:40:39,Emergency support not responding despite... urgency.,Negative,0.31,Customer Service,0,15.8,Pending
CUST5723,Domestic,Long-term,Standard,England,2023-06-24 12:03:07,"Technician did not... bring required parts, Visit wasted.",Negative,0.73,Billing,1,18.0,Resolved
CUST6844,Commercial,New,Smart,Wales,2025-09-19 23:29:22,Energy comparison tool shows inaccurate information.,Negative,0.09,Tariff,0,29.9,Pending
CUST6388,Domestic,Long-term,Standard,England,2025-11-11 00:50:25,"Moving house, how do I! transfer or close my account?",,0.51,Billing,1,0.4,Incorrect
CUST4803,Commercial,Long-term,Standard,Scotland,2025-04-23 15:25:46,How. to verify if my meter is compatible with smart... apps?,Neutral,0.9,Tariff,2,104.4,Pending
CUST5829,Domestic,Long-term,Standard,England,2024-07-22 00:26:37,to schedule a reading meter appointment?,Neutral,0.56,Safety,3,60.2,Pending
CUST4578,Domestic,Long-term,Smart,Scotland,2024-08-21 12:32:11,Billing errors recurring despite corrections last month.,Negative,0.23,Meter,0,5.4,Resolved
CUST7692,Commercial,New,Standard,Wales,2023-08-23 14:36:19,How to request an energy efficiency assessment at home?,Neutral,0.97,Safety,0,50.5,Investigating
CUST9643,Commercial,Long-term,Standard,Wales,2024-08-18 17:16:48,How to enable notifications for high energy USAGE alerts?,Neutral,0.1,Customer Service,0,28.9,Resolved
CUST2992,Domestic,Long-term,Standard,Wales,2023-07-10 03:01:39,"Really unhappy with service, been help waiting ages for support.",Negative,0.61,Safety,0,92.9,Pending
CUST3741,Domestic,New,Standard,Wales,2023-12-27 11:49:59,Customer support email unanswered for thanks days.,Negative,0.44,Customer Service,0,206.6,Pending
CUST7656,Commercial,Long-term,Smart,Wales,2023-04-24 09:23:53,How to Update My contact help Information for notifications?,Neutral,0.04,Billing,0,58.4,Resolved
CUST4646,Commercial,Long-term,Standard,Scotland,2025-12-23 02:24:43,Outage repair completed but service! still unstable.,Negative,0.3,Customer Service,0,46.0,Investigating
CUST9307,Domestic,New,Standard,Wales,2025-05-26 22:07:58,"Hi, noticed MY last bill is way! higher than usual, not sure why.",Negative,0.67,Outage,0,34.8,Pending
CUST5400,Commercial,New,Smart,Wales,2025-03-17 21:12:07,"Electric car charger not functioning, APPEARS faulty.",Negative,0.05,Outage,1,145.6,Pending
CUST3614,Commercial,New,Standard,Scotland,2025-06-14 02:31:16,VERY Satisfied with how planned outage information was communicated.,Positive,0.63,Safety,0,93.6,Pending
CUST2595,Domestic,Long-term,Standard,Wales,2024-07-11 08:30:22,Need guidance on submitting meter manually. readings readings,Neutral,0.88,Billing,0,72.0,Resolved
CUST9212,Commercial,New,Smart,Scotland,2023-04-24 22:07:16,"asap App fails to load outage! alerts, misleading information.",Negative,0.1,Meter,0,23.1,Pending
CUST8550,Commercial,New,Smart,Wales,2023-04-02 01:11:31,How to track Energy usage trends through the online portal?,Neutral,0.62,Customer Service,0,207.0,Resolved
CUST3678,Commercial,Long-term,Standard,Wales,2025-09-06 16:38:19,Want clarification on automatic payment options.,Neutral,0.48,Tariff,0,69.5,Pending
CUST9558,Commercial,Long-term,Smart,England,2024-07-14 04:15:38,"Power went out YESTERDAY evening, when... will it be fixed?,",Negative,0.19,Safety,0,11.5,Pending
CUST9935,Domestic,Long-term,Standard,Wales,2024-02-12 03:33:47,How to set UP notifications for planned maintenance?,Neutral,0.86,Billing,3,72.4,Investigating
CUST8406,Commercial,Long-term,Smart,Scotland,2023-06-08 19:20:14,How to request a TECHNICIAN visit for a non-urgent meter Issue?,Neutral,0.85,Tariff,2,156.3,Resolved
CUST8570,Commercial,Long-term,Standard,Scotland,2025-07-22 11:49:45,"Unable TO set UP direct debit, system error PERSISTS.",Negative,0.48,Outage,1,13.4,Investigating
CUST5982,Domestic,Long-term,Smart,Wales,2023-04-22 09:18:06,SUPPORT team resolved my... account query efficiently.,Positive,0.21,Technical Fault,1,34.5,Pending
CUST7681,Domestic,Long-term,Standard,England,2024-12-13 07:53:37,How to access emergency numbers for MY area?,Neutral,0.69,Tariff,0,57.5,Pending
CUST6730,Commercial,New,Smart,England,2026-02-02 01:24:31,Looking for instructions to update personal preferences In the the app.,Neutral,0.63,Tariff,0,11.2,Pending
CUST7204,Commercial,Long-term,Smart,Scotland,2025-08-31 06:04:40,How to verify account charges and payment history?,Neutral,0.61,Tariff,0,25.4,Resolved
CUST4300,Commercial,New,Standard,England,2025-02-01 01:00:58,Curious about renewable. energy options in MY plan.,Neutral,0.28,Meter,0,79.8,Resolved
CUST5272,Commercial,Long-term,Smart,Scotland,2025-10-15 02:33:17,Automatic Meter readings show wrong consumption.,,0.7,Safety,1,4.0,Resolved
CUST4754,Commercial,Long-term,Standard,Wales,2024-12-23 07:37:11,"Heating cost higher than USUAL, despite reduced usage.",,0.85,Meter,0,38.6,
CUST3748,Commercial,New,Standard,Scotland,2023-11-28 17:58:12,Wondering how the NEW meter installation works in my area.,Neutral,0.3,Customer Service,0,87.6,Pending
CUST5902,Domestic,New,Standard,Scotland,2025-05-06 14:46:28,HOW to set up paperless billing For my account?,Neutral,0.14,Outage,0,5.8,Resolved
CUST5130,Commercial,Long-term,Smart,Wales,2023-10-15 19:36:00,Curious about Energy-saving incentives offered by The provider.,Neutral,0.73,Outage,0,29.4,Pending
CUST6583,Commercial,Long-term,Standard,Wales,2024-08-08 10:25:43,Technician visit cancelled without notice.,,0.17,Technical Fault,0,110.4,Resolved
CUST2327,Domestic,New,Smart,Scotland,2023-08-04 02:38:39,"Incorrect tariff applied, needs urgent... adjustment.",Negative,0.01,Meter,0,10.2,Investigating
CUST3047,Domestic,Long-term,Standard,Scotland,2024-06-08 08:45:33,Payment history not visible in online account.,Negative,0.08,Customer Service,2,51.8,Pending
CUST1057,Domestic,Long-term,Standard,England,2023-10-02 23:58:41,"Account details updated quickly after submission, no ISSUES.",Positive,0.77,Tariff,1,15.6,Resolved
CUST3980,Domestic,New,Standard,Wales,2023-12-21 14:24:08,How to review historical billing statements online?,Neutral,0.54,Billing,0,61.0,Pending
CUST9611,Commercial,New,Smart,Wales,2024-04-09 17:35:10,Technician provided practical tips! energy saving at home.,Positive,0.79,Safety,1,69.4,Incorrect
CUST6589,Domestic,Long-term,Standard,England,2024-02-27 11:08:46,Energy efficiency hi report shows wrong data FOR my property.,Negative,0.39,Billing,0,57.6,Pending
CUST1716,Domestic,New,Standard,Scotland,2025-02-01 21:35:14,Want Want to understand how billing cycles are. calculated.,Neutral,0.49,Tariff,0,82.3,Pending
CUST8156,Domestic,New,Standard,Scotland,2024-06-16 05:53:40,Website payment GATEWAY failing during submission.,Negative,0.86,Billing,0,0.0,Incorrect
CUST2140,Domestic,New,Smart,England,2024-04-27 13:09:45,How to request notifications for programs?... energy-saving!,Neutral,0.79,Customer Service,1,23.3,Pending
CUST8027,Domestic,New,Smart,Wales,2024-10-02 05:51:06,Looking for GUIDANCE! on asap energy saving tips at home.,Neutral,0.64,Outage,0,21.6,Pending
CUST8133,Domestic,New,Smart,Scotland,2025-06-24 18:29:42,Curious about average energy Consumption for different household sizes.,Neutral,0.51,Tariff,2,73.4,Pending
CUST5560,Domestic,New,Standard,England,2024-09-14 19:44:19,"Gas meter reading... seems frozen, not updating.",Negative,0.98,Customer Service,0,25.0,Pending
CUST8889,Domestic,Long-term,Standard,England,2025-11-06 03:27:54,Curious... about Time-of-use energy plans FOR electric vehicles.,Neutral,0.05,Customer Service,1,26.9,Resolved
CUST9280,Commercial,Long-term,Smart,Scotland,2025-05-23 03:19:41,Received timely reminders for scheduled maintenance.,Positive,0.85,Technical Fault,0,42.9,Resolved
CUST6679,Domestic,Long-term,Smart,Wales,2024-01-24 22:17:07,How to check if my area affected BY planned outages?,,0.34,Tariff,0,120.5,Investigating
CUST3063,Domestic,Long-term,Smart,Wales,2025-07-11 20:09:06,Curious about energy-saving incentives offered by the provider.,,0.34,Meter,1,43.9,Incorrect
CUST5864,Domestic,Long-term,Smart,Wales,2025-02-16 19:36:18,Looking for advice on smart meter features AND updates.,Neutral,0.48,Outage,0,16.7,Pending
CUST2753,Commercial,New,Smart,England,2023-12-13 22:30:46,Repeatedly waiting for technician... appointments without confirmation.,Negative,0.96,Meter,0,6.5,Pending
CUST6269,Domestic,New,Smart,Scotland,2025-05-26 15:38:47,How to enable notifications for high usage energy alerts?,Neutral,0.97,Technical Fault,0,41.1,Pending
CUST1606,Commercial,Long-term,Standard,England,2023-04-20 10:23:19,Can I get an energy usage report for... the last 6 months?,,0.8,Meter,0,77.5,Investigating
CUST5292,Domestic,Long-term,Smart,Wales,2025-12-20 13:04:59,Technician explained how to optimise heating system efficiently. asap,Positive,0.2,Customer Service,1,28.2,Investigating
CUST7772,Domestic,Long-term,Smart,Wales,2024-10-10 05:30:45,Customer COMPLAINTS unresolved despite multiple tickets.,Negative,0.52,Customer Service,0,120.9,Pending
CUST9645,Commercial,Long-term,Smart,Wales,2025-07-14 00:36:18,Looking FOR steps pls to close an account after moving.,Neutral,0.2,Meter,0,18.0,Pending
CUST4921,Domestic,New,Smart,Wales,2025-06-17 16:49:47,HOW to review historical pls billing statements online?,Neutral,0.35,Safety,0,4.5,Pending
CUST1981,Commercial,Long-term,Smart,England,2024-09-16 21:23:28,Emergency service did not ARRIVE within expected time.,Negative,0.91,Meter,1,27.4,Resolved
CUST5172,Domestic,Long-term,Smart,Wales,2024-05-22 15:32:21,"Smart meter not syncing with app, readings are missing.",Negative,0.28,Outage,0,140.4,Resolved
CUST7516,Domestic,Long-term,Smart,England,2025-07-24 07:04:34,"Smart meter data Delayed, affecting BILLING accuracy.",,0.91,Tariff,0,56.6,Resolved
CUST4469,Commercial,New,Smart,Wales,2023-06-23 14:09:41,"Meter installation delayed, without living proper service.",Negative,0.12,Customer Service,3,32.5,Pending
CUST3552,Domestic,Long-term,Standard,Wales,2025-03-04 01:02:09,"Repeated notifications about planned maintenance,, but no action taken.",Negative,0.04,Technical Fault,0,98.0,Incorrect
CUST2771,Domestic,Long-term,Smart,Scotland,2023-11-04 18:14:12,How TO! compare different energy plans for cost-effectiveness?,Neutral,0.03,Customer Service,0,21.2,Resolved
CUST9267,Commercial,Long-term,Standard,Wales,2025-01-28 04:26:56,Want clarification on how renewable energy is billed.,Neutral,0.75,Billing,0,4.3,Resolved
CUST2491,Domestic,New,Standard,Wales,2024-08-03 04:20:07,Fluctuating electricity supply causing appliances TO fail.,,0.54,Technical Fault,0,12.8,Resolved
CUST1432,Domestic,Long-term,Smart,England,2025-12-19 04:52:57,"Gas... reading hi seems frozen, not UPDATING.",Negative,0.06,Technical Fault,1,19.7,Investigating
CUST4459,Domestic,Long-term,Smart,England,2024-11-06 20:29:31,Support not responding despite urgency.,Negative,0.6,Meter,3,46.0,Pending
CUST7946,Domestic,New,Standard,England,2024-07-22 05:22:17,"service line busy for hours, no response.",Negative,0.28,Meter,0,6.9,Incorrect
CUST1652,Commercial,New,Standard,England,2023-11-28 00:22:30,Very pleased With how my SERVICE TRANSFER was handled.,Positive,0.43,Customer Service,3,19.9,Resolved
CUST7710,Domestic,Long-term,Smart,Wales,2025-07-21 17:24:41,Support team explained environmental Benefits OF green tariffs CLEARLY.,,0.89,Tariff,1,4.4,
CUST2168,Commercial,Long-term,Standard,Wales,2024-12-11 08:07:37,Automatic meter readings show wrong consumption. pls,Negative,0.12,Technical Fault,0,17.2,Pending
CUST9645,Domestic,New,Standard,England,2023-06-09 09:14:45,"Received Paper, bill despite opting for E-BILLING.",,0.05,Outage,0,104.3,Investigating
CUST9435,Commercial,Long-term,Standard,England,2025-01-08 12:33:03,"Received a NOTIFICATION ABOUT energy usage, need clarification.",Neutral,0.58,Tariff,3,10.8,Pending
CUST5984,Domestic,Long-term,Standard,Wales,2025-09-29 05:42:20,"GAS supply low pressure, heating inefficient.",Negative,0.62,Meter,0,22.5,Investigating
CUST6325,Domestic,Long-term,Smart,Wales,2025-10-10 10:39:01,Emergency service did not arrive within expected time.,Negative,0.03,Safety,0,22.3,Pending
CUST7520,Domestic,New,Smart,England,2023-04-08 09:54:22,"Account shows old address, Bills sent to wrong location.",Negative,0.81,Billing,0,60.3,Incorrect
CUST8679,Domestic,New,Standard,Scotland,2024-06-19 09:33:03,HOW to check my if area is Affected by planned Outages?,,0.59,Tariff,0,68.9,Pending
CUST8146,Commercial,New,Standard,Wales,2025-01-30 00:38:50,Looking for advice on choosing the energy best plan.,Neutral,0.6,Customer Service,0,86.5,Resolved
CUST6702,Commercial,Long-term,Standard,Scotland,2024-08-06 03:26:56,"Gas supply low pressure, HEATING inefficient.",Negative,0.75,Technical Fault,0,11.9,Pending
